Currency,Date,SpotRate,1MF,2MF,3MF,6MF,12MF
USD/JPY,12/6/2018,110.27,110.0054,109.7992,109.569,108.8162,107.0995
USD/JPY,11/6/2018,109.93,109.6809,109.4534,109.2237,108.4729,106.7652
USD/JPY,8/6/2018,109.36,109.1143,108.8813,108.6605,107.919,106.2459
USD/JPY,7/6/2018,110.04,109.7961,109.5552,109.34,108.593,106.8875
USD/JPY,6/6/2018,110.19,109.949,109.7311,109.4885,108.7431,107.035
USD/JPY,5/6/2018,109.79,109.546,109.3363,109.108,108.3627,106.6714
USD/JPY,4/6/2018,109.52,109.2876,109.0631,108.834,108.088,106.405
USD/JPY,1/6/2018,109.26,109.0272,108.7951,108.5755,107.8316,106.1734
USD/JPY,31/05/2018,108.9,108.6669,108.4377,108.227,107.4894,105.848
USD/JPY,30/05/2018,108.62,108.3769,108.1566,107.9045,107.1831,105.5765
USD/JPY,29/05/2018,108.85,108.6548,108.378,108.147,107.41,105.7788
USD/JPY,28/05/2018,109.35,109.1473,108.8766,108.6496,107.9095,106.2656
USD/JPY,25/05/2018,109.43,109.2162,108.9514,108.7275,107.9831,106.3234
USD/JPY,24/05/2018,109.62,109.4097,109.1485,108.927,108.179,106.52
USD/JPY,23/05/2018,109.75,109.5365,109.2781,109.0283,108.2805,106.5822
USD/JPY,22/05/2018,110.93,110.7059,110.4562,110.2229,109.4475,107.7568
USD/JPY,21/05/2018,111.28,111.0483,110.81,110.5779,109.792,108.1126
USD/JPY,18/05/2018,111.01,110.7992,110.5436,110.3207,109.5383,107.8774
USD/JPY,17/05/2018,110.65,110.4409,110.178,109.962,109.212,107.5136
USD/JPY,16/05/2018,110.15,109.9435,109.6917,109.444,108.7,107.0145
USD/JPY,15/05/2018,109.93,109.7205,109.4797,109.2525,108.5015,106.8598
USD/JPY,14/05/2018,109.56,109.3414,109.1004,108.8813,108.15,106.509
USD/JPY,11/5/2018,109.32,109.1157,108.848,108.6352,107.8984,106.2459
USD/JPY,10/5/2018,109.65,109.4459,109.172,108.965,108.2246,106.571
USD/JPY,9/5/2018,109.68,109.4776,109.2267,108.985,108.241,106.5825
USD/JPY,8/5/2018,108.98,108.7715,108.528,108.3003,107.536,105.9152
USD/JPY,7/5/2018,109.31,109.0883,108.8487,108.618,107.8702,106.2133
USD/JPY,4/5/2018,108.96,108.7584,108.4983,108.2772,107.542,105.9012
USD/JPY,3/5/2018,109.43,109.2266,108.9669,108.747,108.008,106.3588
USD/JPY,2/5/2018,109.83,109.6221,109.3568,109.1325,108.3822,106.7061
USD/JPY,27/04/2018,109.32,109.094,108.8569,108.621,107.8741,106.2182
USD/JPY,26/04/2018,109.14,108.9296,108.6726,108.443,107.701,106.0591
USD/JPY,25/04/2018,109.1,108.8744,108.6688,108.3906,107.645,105.9918
USD/JPY,24/04/2018,108.82,108.5985,108.4024,108.138,107.399,105.7416
USD/JPY,23/04/2018,108.24,108.0365,107.8213,107.5586,106.824,105.1672
USD/JPY,20/04/2018,107.59,107.3931,107.1757,106.924,106.1992,104.5715
USD/JPY,19/04/2018,107.42,107.2258,107.0026,106.7551,106.0334,104.4149
USD/JPY,18/04/2018,107.18,106.9798,106.7792,106.518,105.7758,104.1669
USD/JPY,17/04/2018,107.07,106.8614,106.6665,106.4008,105.6719,104.0654
USD/JPY,16/04/2018,107.26,107.0609,106.8508,106.5837,105.8487,104.2324
USD/JPY,13/04/2018,107.69,107.4905,107.2735,107.0145,106.2798,104.6664
USD/JPY,12/4/2018,107.16,106.9632,106.7408,106.486,105.768,104.179
USD/JPY,11/4/2018,106.79,106.59,106.393,106.1355,105.4131,103.8606
USD/JPY,10/4/2018,106.98,106.7691,106.5786,106.3244,105.616,104.0625
USD/JPY,9/4/2018,107.01,106.8094,106.6038,106.3473,105.6345,104.075
USD/JPY,6/4/2018,107.37,107.1683,106.9545,106.704,105.9909,104.4122
USD/JPY,5/4/2018,107.06,106.8563,106.6355,106.394,105.6867,104.1113
USD/JPY,4/4/2018,106.23,106.0182,105.8174,105.565,104.8392,103.3029
USD/JPY,3/4/2018,106.23,106.0214,105.8302,105.58,104.8849,103.358
USD/JPY,28/03/2018,105.95,105.7612,105.5324,105.3348,104.6386,103.1123
USD/JPY,27/03/2018,105.78,105.5777,105.359,105.1447,104.4445,102.8882
USD/JPY,26/03/2018,105.11,104.8922,104.6731,104.4676,103.7643,102.2256
USD/JPY,23/03/2018,105.04,104.805,104.588,104.391,103.6913,102.1566
USD/JPY,22/03/2018,105.65,105.4179,105.1953,105.006,104.305,102.7657
USD/JPY,21/03/2018,106.36,106.1219,105.9186,105.6959,104.987,103.4259
USD/JPY,20/03/2018,106.47,106.2195,106.0148,105.7938,105.0792,103.5167
USD/JPY,19/03/2018,106.11,105.8473,105.651,105.445,104.708,103.1699
USD/JPY,16/03/2018,105.67,105.4117,105.2036,105.0041,104.2982,102.7594
USD/JPY,15/03/2018,105.98,105.7055,105.4883,105.2946,104.581,103.0347
USD/JPY,14/03/2018,106.43,106.1639,105.9613,105.7418,105.03,103.4838
USD/JPY,13/03/2018,107.17,106.8982,106.7011,106.4965,105.7581,104.224
USD/JPY,12/3/2018,106.56,106.293,106.1047,105.9008,105.1906,103.6461
USD/JPY,9/3/2018,106.76,106.5034,106.2968,106.1007,105.394,103.8427
USD/JPY,8/3/2018,106.15,105.8965,105.6855,105.4985,104.793,103.2545
USD/JPY,7/3/2018,105.61,105.3569,105.1597,104.9445,104.2474,102.7111
USD/JPY,6/3/2018,106.38,106.1182,105.9273,105.724,104.998,103.4685
USD/JPY,5/3/2018,105.57,105.3076,105.1227,104.9215,104.223,102.7077
USD/JPY,1/3/2018,106.75,106.497,106.2807,106.084,105.3646,103.8023
USD/JPY,28/02/2018,107.13,106.8868,106.6786,106.4515,105.725,104.1545
USD/JPY,27/02/2018,106.98,106.7357,106.5341,106.3212,105.5815,104.0556
USD/JPY,26/02/2018,106.66,106.4817,106.2431,106.0087,105.3015,103.7677
USD/JPY,23/02/2018,106.84,106.6755,106.4168,106.194,105.4922,103.9145
USD/JPY,22/02/2018,107.38,107.2171,106.9583,106.7281,106.024,104.439
USD/JPY,21/02/2018,107.46,107.2982,107.0391,106.8304,106.1176,104.5198
USD/JPY,20/02/2018,107.11,106.9535,106.6932,106.4942,105.7906,104.2339
USD/JPY,16/02/2018,106.17,106.0123,105.7647,105.5549,104.8722,103.331
USD/JPY,15/02/2018,106.61,106.4503,106.2012,105.99,105.3008,103.7483
USD/JPY,14/02/2018,107.42,107.2596,107.0126,106.81,106.1233,104.5757
USD/JPY,12/2/2018,108.62,108.4507,108.1874,107.9923,107.2985,105.7615
USD/JPY,9/2/2018,109.04,108.8719,108.6101,108.4178,107.7256,106.1831
USD/JPY,8/2/2018,109.69,109.5293,109.2897,109.0846,108.4116,106.8875
USD/JPY,7/2/2018,109.14,108.9773,108.7441,108.548,107.8838,106.3785
USD/JPY,6/2/2018,109.04,108.8775,108.6387,108.4506,107.7977,106.335
USD/JPY,5/2/2018,109.83,109.6628,109.4159,109.2336,108.5651,107.0525
USD/JPY,2/2/2018,109.9,109.7339,109.5009,109.2992,108.6406,107.132
USD/JPY,1/2/2018,109.75,109.5854,109.355,109.1462,108.4888,106.9918
USD/JPY,31/01/2018,108.78,108.6204,108.3984,108.2045,107.558,106.0767
USD/JPY,30/01/2018,108.6,108.4396,108.2114,108.0248,107.379,105.9139
USD/JPY,29/01/2018,108.72,108.5634,108.3898,108.1687,107.5074,106.0393
USD/JPY,25/01/2018,108.98,108.8174,108.6536,108.4281,107.7823,106.3425
USD/JPY,24/01/2018,109.47,109.2978,109.1402,108.901,108.2714,106.8094
USD/JPY,23/01/2018,110.43,110.2493,110.0899,109.856,109.2226,107.7596
USD/JPY,22/01/2018,110.7,110.5117,110.3519,110.1225,109.488,108.0115
USD/JPY,19/01/2018,110.68,110.5086,110.3548,110.114,109.4814,108.0151
USD/JPY,18/01/2018,111.28,111.1084,110.9531,110.7028,110.0617,108.587
USD/JPY,17/01/2018,110.74,110.5583,110.408,110.1649,109.5274,108.0391
USD/JPY,16/01/2018,110.7,110.517,110.369,110.1349,109.507,108.0673
USD/JPY,15/01/2018,110.62,110.4329,110.2861,110.063,109.446,108.0157
USD/JPY,12/1/2018,111.1,110.928,110.7737,110.5397,109.919,108.4942
USD/JPY,11/1/2018,111.65,111.4752,111.3191,111.085,110.46,109.03
USD/JPY,10/1/2018,111.42,111.247,111.1008,110.8722,110.2601,108.8099
USD/JPY,9/1/2018,112.74,112.563,112.4163,112.1928,111.569,110.125
USD/JPY,8/1/2018,113.15,112.9674,112.8185,112.6001,111.977,110.5274
USD/JPY,5/1/2018,113.26,113.0743,112.9238,112.7048,112.077,110.6207
USD/JPY,4/1/2018,112.61,112.4429,112.2909,112.0638,111.445,109.99
USD/JPY,3/1/2018,112.24,112.0781,111.9277,111.7097,111.1034,109.66
USD/JPY,2/1/2018,112.2,112.0419,111.8879,111.671,111.0749,109.64
USD/JPY,29/12/2017,112.51,112.3466,112.1967,111.975,111.3759,109.9423
USD/JPY,28/12/2017,112.85,112.6763,112.526,112.3127,111.712,110.309
USD/JPY,27/12/2017,113.23,112.8446,112.6899,112.523,111.9351,110.5884
USD/JPY,26/12/2017,113.3,112.9163,112.7362,112.6151,112.0341,110.6329
USD/JPY,22/12/2017,113.37,113.0152,112.8421,112.6898,112.088,110.7212
USD/JPY,21/12/2017,113.53,113.2211,113.0503,112.8938,112.292,110.9385
USD/JPY,20/12/2017,113.12,112.8341,112.6684,112.5153,111.9151,110.5333
USD/JPY,19/12/2017,112.61,112.3091,112.1429,111.988,111.4012,110.0636
USD/JPY,18/12/2017,112.62,112.2939,112.1324,111.98,111.3858,110.0307
USD/JPY,15/12/2017,112.16,111.8301,111.6542,111.5061,110.9051,109.5678
USD/JPY,14/12/2017,112.7,112.4144,112.2352,112.0862,111.4801,110.1349
USD/JPY,13/12/2017,113.33,113.0402,112.8727,112.7171,112.1012,110.7166
USD/JPY,12/12/2017,113.45,113.17,113.0111,112.8582,112.2419,110.872
USD/JPY,11/12/2017,113.38,113.0982,112.9445,112.79,112.1787,110.8201
USD/JPY,8/12/2017,113.55,113.2628,113.0831,112.9348,112.3201,110.9515
USD/JPY,7/12/2017,112.71,112.4511,112.2705,112.1192,111.515,110.1592
USD/JPY,6/12/2017,112.19,111.9485,111.7811,111.6222,111.0179,109.6612
USD/JPY,5/12/2017,112.44,112.2,112.0407,111.8803,111.2731,109.9241
USD/JPY,4/12/2017,112.79,112.5389,112.3814,112.2223,111.6146,110.2718
USD/JPY,30/11/2017,112.34,112.1265,111.9466,111.7917,111.2032,109.8855
USD/JPY,29/11/2017,111.58,111.3534,111.1986,111.0432,110.4558,109.1394
USD/JPY,28/11/2017,111.37,111.2278,110.9832,110.8261,110.2355,108.9264
USD/JPY,27/11/2017,111.16,111.019,110.7859,110.6187,110.0433,108.7278
USD/JPY,24/11/2017,111.5,111.3599,111.1185,110.9522,110.3785,109.0654
USD/JPY,23/11/2017,111.2,111.0596,110.808,110.6471,110.069,108.7677
USD/JPY,22/11/2017,112.08,111.9353,111.6804,111.5185,110.93,109.603
USD/JPY,21/11/2017,112.57,112.416,112.1759,111.9884,111.4174,110.0549
USD/JPY,20/11/2017,112.15,112.0151,111.7656,111.5929,111.0217,109.6807
USD/JPY,17/11/2017,112.55,112.4145,112.1597,111.991,111.419,110.104
USD/JPY,16/11/2017,113.19,113.0538,112.7892,112.6254,112.0378,110.714
USD/JPY,15/11/2017,112.75,112.612,112.3608,112.1669,111.6115,110.2933
USD/JPY,14/11/2017,113.64,113.4981,113.2466,113.0682,112.484,111.1501
USD/JPY,13/11/2017,113.31,113.1771,112.9127,112.7398,112.1587,110.836
USD/JPY,10/11/2017,113.48,113.3492,113.0941,112.9272,112.3459,111.0311
USD/JPY,9/11/2017,113.3,113.1675,112.9051,112.7434,112.1561,110.8528
USD/JPY,8/11/2017,113.54,113.4017,113.1631,112.9642,112.3933,111.0469
USD/JPY,7/11/2017,114.1,113.9587,113.7264,113.544,112.9559,111.625
USD/JPY,6/11/2017,114.07,113.9341,113.6909,113.5172,112.9358,111.6203
USD/JPY,3/11/2017,114.09,113.952,113.7053,113.5393,112.962,111.6465
USD/JPY,2/11/2017,114.1,113.9619,113.7156,113.55,112.971,111.6595
USD/JPY,1/11/2017,114.04,113.8999,113.6502,113.4908,112.9109,111.6139
USD/JPY,31/10/2017,113.35,113.2011,112.9814,112.8112,112.2517,110.976
USD/JPY,30/10/2017,113.59,113.4469,113.2112,113.0458,112.4841,111.207
USD/JPY,27/10/2017,114.14,113.9962,113.8422,113.592,113.0475,111.7329
USD/JPY,26/10/2017,113.63,113.483,113.3317,113.0857,112.5389,111.2435
USD/JPY,25/10/2017,114.14,113.9935,113.8406,113.5859,113.029,111.7327
USD/JPY,24/10/2017,113.71,113.5593,113.4122,113.1703,112.6065,111.3413
USD/JPY,23/10/2017,113.92,113.7625,113.6147,113.3759,112.8086,111.5372
USD/JPY,18/10/2017,112.76,112.6191,112.4745,112.2183,111.6663,110.3922
USD/JPY,17/10/2017,112.25,112.1056,111.9667,111.7256,111.1695,109.933
USD/JPY,16/10/2017,111.74,111.588,111.4548,111.2148,110.6668,109.4495
USD/JPY,13/10/2017,112.18,112.0331,111.8828,111.643,111.0918,109.8579
USD/JPY,12/10/2017,112.23,112.0791,111.9216,111.687,111.134,109.9099
USD/JPY,11/10/2017,112.32,112.1679,112.0219,111.7562,111.2208,109.9817
USD/JPY,10/10/2017,112.46,112.3063,112.1655,111.9192,111.37,110.147
USD/JPY,9/10/2017,112.68,112.5193,112.3814,112.133,111.581,110.3503
USD/JPY,6/10/2017,112.98,112.8205,112.6823,112.434,111.8878,110.6571
USD/JPY,5/10/2017,112.49,112.3405,112.1895,111.9499,111.4049,110.2044
USD/JPY,4/10/2017,112.44,112.2911,112.1453,111.891,111.371,110.158
USD/JPY,3/10/2017,113.01,112.8535,112.7117,112.481,111.938,110.739
USD/JPY,29/09/2017,112.49,112.3205,112.1833,111.956,111.4212,110.2357
USD/JPY,28/09/2017,113.03,112.8745,112.716,112.4922,111.959,110.751
USD/JPY,27/09/2017,112.92,112.7425,112.593,112.4368,111.8518,110.652
USD/JPY,26/09/2017,111.94,111.7649,111.6222,111.466,110.8983,109.7123
USD/JPY,25/09/2017,112.17,112.0044,111.8502,111.692,111.118,109.9187
USD/JPY,22/09/2017,112,111.8425,111.6849,111.5341,110.9668,109.7695
USD/JPY,21/09/2017,112.53,112.3762,112.2135,112.0642,111.4986,110.3171
USD/JPY,20/09/2017,111.49,111.3282,111.18,111.0272,110.475,109.2928
USD/JPY,19/09/2017,111.49,111.3213,111.1782,111.0262,110.4701,109.3248
USD/JPY,18/09/2017,111.23,111.0769,110.927,110.777,110.2332,109.0903
USD/JPY,15/09/2017,110.39,110.2353,110.0842,109.9369,109.3911,108.2615
USD/JPY,14/09/2017,110.65,110.4973,110.3414,110.1972,109.6615,108.5463
USD/JPY,13/09/2017,110.09,109.9338,109.7884,109.6405,109.1066,107.9902
USD/JPY,12/9/2017,109.87,109.7095,109.5698,109.424,108.898,107.8025
USD/JPY,11/9/2017,108.62,108.4716,108.3258,108.182,107.6667,106.5947
USD/JPY,8/9/2017,107.41,107.2615,107.1118,106.9729,106.454,105.4033
USD/JPY,7/9/2017,108.86,108.7093,108.5515,108.4132,107.8565,106.769
USD/JPY,6/9/2017,108.91,108.7498,108.6083,108.4576,107.894,106.7869
USD/JPY,5/9/2017,109.38,109.2149,109.079,108.9267,108.363,107.27
USD/JPY,4/9/2017,109.81,109.6551,109.5046,109.354,108.783,107.6697
USD/JPY,1/9/2017,110.15,109.9947,109.8395,109.6914,109.1183,108.0086
USD/JPY,31/08/2017,110.59,110.4315,110.2743,110.1263,109.549,108.4278
USD/JPY,30/08/2017,109.76,109.5957,109.4454,109.2921,108.7143,107.5684
USD/JPY,29/08/2017,108.56,108.4248,108.2474,108.0948,107.5223,106.4234
USD/JPY,28/08/2017,109.26,109.1204,108.9493,108.7918,108.2193,107.1119
USD/JPY,24/08/2017,109.43,109.2853,109.1069,108.9602,108.3775,107.2758
USD/JPY,23/08/2017,109.25,109.1068,108.9385,108.771,108.1989,107.092
USD/JPY,22/08/2017,109.46,109.3159,109.1537,108.9981,108.4192,107.3334
USD/JPY,21/08/2017,109,108.8465,108.6863,108.525,107.9578,106.864
USD/JPY,18/08/2017,109.11,108.9635,108.7888,108.6376,108.0719,106.9829
USD/JPY,16/08/2017,110.7,110.544,110.3765,110.2102,109.646,108.5262
USD/JPY,14/08/2017,109.69,109.5268,109.3697,109.2132,108.6611,107.5891
USD/JPY,11/8/2017,109.12,108.9759,108.8006,108.6504,108.1002,107.0373
USD/JPY,10/8/2017,109.84,109.6972,109.5227,109.374,108.821,107.7418
USD/JPY,9/8/2017,109.77,109.6282,109.448,109.305,108.7603,107.6798
USD/JPY,8/8/2017,110.57,110.4226,110.258,110.1017,109.5459,108.4748
USD/JPY,7/8/2017,110.79,110.6359,110.4709,110.3216,109.7807,108.6948
USD/JPY,4/8/2017,110.04,109.8981,109.7198,109.5772,109.043,107.9814
USD/JPY,3/8/2017,110.44,110.2993,110.1181,109.9803,109.4429,108.367
USD/JPY,2/8/2017,110.79,110.6408,110.4812,110.3148,109.7887,108.7029
USD/JPY,1/8/2017,110.43,110.2776,110.1238,109.9548,109.4276,108.3647
USD/JPY,31/07/2017,110.53,110.3692,110.2187,110.0607,109.5315,108.4616
USD/JPY,28/07/2017,111.26,111.1163,110.9473,110.7928,110.264,109.1811
USD/JPY,27/07/2017,111.36,111.2137,111.0742,110.8901,110.3553,109.2681
USD/JPY,26/07/2017,111.75,111.6035,111.4543,111.2657,110.7318,109.6306
USD/JPY,25/07/2017,111.46,111.3106,111.1655,110.9897,110.446,109.3697
USD/JPY,24/07/2017,110.8,110.6469,110.5076,110.335,109.8088,108.7399
USD/JPY,21/07/2017,111.56,111.4148,111.2645,111.0932,110.5668,109.492
USD/JPY,20/07/2017,112.23,112.0819,111.927,111.759,111.2302,110.1537
USD/JPY,19/07/2017,112.06,111.9098,111.7567,111.5738,111.0504,109.984
USD/JPY,18/07/2017,112.08,111.9174,111.7676,111.5918,111.048,109.9721
USD/JPY,17/07/2017,112.46,112.2982,112.156,111.9845,111.4581,110.3851
USD/JPY,14/07/2017,113.15,112.9896,112.8488,112.6758,112.1477,111.0568
USD/JPY,13/07/2017,113.1,112.9531,112.7983,112.6287,112.0983,111.0141
USD/JPY,12/7/2017,113.5,113.3501,113.1991,113.0141,112.4802,111.3719
USD/JPY,11/7/2017,114.33,114.169,114.0176,113.8411,113.28,112.18
USD/JPY,10/7/2017,114.17,114.0057,113.8643,113.6917,113.1604,112.0536
USD/JPY,7/7/2017,113.7,113.5403,113.4153,113.2375,112.706,111.598
USD/JPY,6/7/2017,113.37,113.2187,113.0658,112.9,112.3696,111.2625
USD/JPY,5/7/2017,113.13,112.99,112.8514,112.6608,112.143,111.0538
USD/JPY,4/7/2017,113.17,113.0252,112.884,112.7192,112.183,111.1121
USD/JPY,3/7/2017,113.06,112.9079,112.7709,112.6061,112.088,111
USD/JPY,30/06/2017,111.95,111.7963,111.6609,111.4965,110.984,109.9335
USD/JPY,29/06/2017,112.71,112.5665,112.4122,112.2555,111.739,110.6745
USD/JPY,28/06/2017,112.08,111.9289,111.7845,111.6479,111.173,110.0795
USD/JPY,27/06/2017,111.88,111.709,111.5812,111.4292,110.9477,109.8648
USD/JPY,23/06/2017,111.23,111.0703,110.9217,110.784,110.3078,109.2419
USD/JPY,22/06/2017,111.35,111.1949,111.0445,110.9091,110.442,109.3761
USD/JPY,21/06/2017,111.36,111.2003,111.0619,110.91,110.4361,109.3807
USD/JPY,20/06/2017,111.54,111.37,111.2355,111.0895,110.6146,109.5384
USD/JPY,19/06/2017,111.02,110.8563,110.7185,110.573,110.086,109.021
USD/JPY,16/06/2017,111.37,111.207,111.058,110.9205,110.4435,109.377
USD/JPY,15/06/2017,110.08,109.919,109.7672,109.633,109.162,108.1132
USD/JPY,14/06/2017,110.32,110.1463,110.0121,109.8515,109.3749,108.2951
USD/JPY,13/06/2017,110.07,109.8974,109.7695,109.628,109.1458,108.0703
USD/JPY,12/6/2017,109.87,109.711,109.5686,109.4233,108.941,107.8625
USD/JPY,9/6/2017,110.39,110.2325,110.0852,109.9443,109.4621,108.3846
USD/JPY,8/6/2017,109.91,109.7627,109.6156,109.4739,108.9975,107.9383
USD/JPY,7/6/2017,109.43,109.2821,109.1463,108.993,108.5192,107.465
USD/JPY,6/6/2017,109.35,109.1969,109.0648,108.9155,108.441,107.3879
USD/JPY,5/6/2017,110.58,110.4363,110.2955,110.1469,109.6641,108.5937
USD/JPY,2/6/2017,111.52,111.3746,111.2255,111.0801,110.5928,109.4995
USD/JPY,1/6/2017,111.14,110.9915,110.8381,110.6981,110.2115,109.1242
USD/JPY,31/05/2017,110.84,110.6845,110.5391,110.375,109.889,108.8106
USD/JPY,30/05/2017,110.99,110.8297,110.6884,110.5387,110.0479,108.9621
USD/JPY,29/05/2017,111.32,111.198,111.0188,110.867,110.3771,109.2883
USD/JPY,26/05/2017,110.98,110.8555,110.6762,110.5287,110.037,108.962
USD/JPY,25/05/2017,111.82,111.6956,111.5184,111.3713,110.875,109.7936
USD/JPY,24/05/2017,111.79,111.6673,111.4934,111.3305,110.8379,109.7303
USD/JPY,23/05/2017,111.25,111.1267,110.9594,110.8077,110.308,109.245
USD/JPY,22/05/2017,111.4,111.2693,111.1104,110.959,110.466,109.3828
USD/JPY,19/05/2017,111.42,111.2965,111.1243,110.9801,110.4879,109.4184
USD/JPY,18/05/2017,110.8,110.6757,110.4991,110.357,109.874,108.8225
USD/JPY,17/05/2017,112.44,112.3174,112.1503,111.9882,111.501,110.4213
USD/JPY,16/05/2017,113.66,113.5356,113.3739,113.22,112.713,111.6236
USD/JPY,15/05/2017,113.49,113.3564,113.1938,113.0434,112.5481,111.4555
USD/JPY,12/5/2017,113.88,113.756,113.5793,113.4344,112.931,111.8035
USD/JPY,11/5/2017,114.07,113.9511,113.7743,113.634,113.1272,111.9865
USD/JPY,9/5/2017,113.28,113.1661,113.0217,112.8503,112.3399,111.2127
USD/JPY,8/5/2017,112.6,112.4764,112.3306,112.1792,111.6701,110.5375
USD/JPY,5/5/2017,112.45,112.3286,112.1725,112.0258,111.522,110.3946
USD/JPY,4/5/2017,112.76,112.6338,112.4785,112.3245,111.8154,110.6715
USD/JPY,3/5/2017,112.21,112.0822,111.9257,111.7765,111.275,110.1313
USD/JPY,2/5/2017,112.19,112.0629,111.908,111.7594,111.2501,110.1033
USD/JPY,28/04/2017,111.37,111.2418,111.0911,110.9449,110.448,109.3164
USD/JPY,27/04/2017,111.37,111.2495,111.0974,110.9578,110.456,109.3207
USD/JPY,26/04/2017,111.2,111.0739,110.9432,110.7794,110.274,109.1465
USD/JPY,25/04/2017,110.5,110.3685,110.2493,110.0914,109.5947,108.4663
USD/JPY,24/04/2017,110.21,110.0873,109.9604,109.8038,109.3155,108.2
USD/JPY,21/04/2017,109.11,108.987,108.8561,108.7039,108.2318,107.152
USD/JPY,20/04/2017,109.07,108.9503,108.8135,108.6673,108.1972,107.1294
USD/JPY,19/04/2017,108.58,108.4551,108.3316,108.1756,107.718,106.6422
USD/JPY,18/04/2017,108.88,108.7497,108.6304,108.4695,108.0002,106.923
USD/JPY,17/04/2017,108.36,108.2346,108.0991,107.9493,107.4806,106.4009
USD/JPY,13/04/2017,109.11,108.9849,108.848,108.6963,108.2296,107.1527
USD/JPY,12/4/2017,109.47,109.3486,109.2291,109.0689,108.5853,107.4976
USD/JPY,11/4/2017,110.62,110.4893,110.3741,110.2096,109.7279,108.5972
USD/JPY,10/4/2017,111.44,111.3223,111.1968,111.0327,110.544,109.4066
USD/JPY,7/4/2017,110.71,110.5919,110.4658,110.3133,109.835,108.7229
USD/JPY,6/4/2017,110.93,110.8158,110.687,110.5352,110.0611,108.9562
USD/JPY,5/4/2017,110.84,110.7278,110.6126,110.4524,109.9659,108.8633
USD/JPY,3/4/2017,111.31,111.1814,111.0667,110.9048,110.4304,109.3037
USD/JPY,31/03/2017,111.8,111.6659,111.5529,111.3904,110.915,109.7896
USD/JPY,30/03/2017,111.12,110.9822,110.8697,110.7082,110.2391,109.1222
USD/JPY,29/03/2017,111.01,110.883,110.7405,110.6051,110.1403,109.0186
USD/JPY,27/03/2017,110.25,110.1082,109.978,109.8473,109.3921,108.2865
USD/JPY,24/03/2017,111.04,110.8977,110.7704,110.6355,110.1681,109.0317
USD/JPY,23/03/2017,111.33,111.1747,111.0374,110.9068,110.41,109.253
USD/JPY,22/03/2017,111.28,111.1194,110.9929,110.8432,110.345,109.178
USD/JPY,21/03/2017,112.6,112.4288,112.3051,112.1652,111.6392,110.4532
USD/JPY,20/03/2017,112.88,112.6928,112.5693,112.4302,111.903,110.6904
USD/JPY,17/03/2017,113.15,112.9612,112.8358,112.6941,112.168,110.9493
USD/JPY,16/03/2017,113.39,113.2087,113.0707,112.9323,112.4085,111.1786
USD/JPY,15/03/2017,114.79,114.6087,114.4741,114.3101,113.7569,112.5054
USD/JPY,14/03/2017,115.01,114.8267,114.696,114.5457,113.976,112.7386
USD/JPY,10/3/2017,115.44,115.2677,115.1285,114.982,114.432,113.1837
USD/JPY,9/3/2017,114.67,114.5008,114.3578,114.216,113.6738,112.4439
USD/JPY,8/3/2017,114.01,113.8443,113.7096,113.5455,113.0119,111.7917
USD/JPY,7/3/2017,113.95,113.7789,113.6391,113.4882,112.9432,111.7426
USD/JPY,6/3/2017,113.84,113.6714,113.5403,113.3913,112.86,111.6503
USD/JPY,3/3/2017,114.08,113.9199,113.7788,113.6276,113.09,111.8584
USD/JPY,2/3/2017,114.27,114.1102,113.9633,113.8196,113.2802,112.0486
USD/JPY,1/3/2017,113.8,113.6432,113.4756,113.3366,112.7951,111.5485
USD/JPY,28/02/2017,112.23,112.0715,111.9448,111.8005,111.2701,110.1058
USD/JPY,27/02/2017,112.3,112.1382,112.0109,111.8669,111.3554,110.1791
USD/JPY,23/02/2017,113.27,113.1796,112.9746,112.8189,112.307,111.0976
USD/JPY,22/02/2017,113.09,113.0001,112.7949,112.6503,112.1296,110.9059
USD/JPY,20/02/2017,113.12,113.0333,112.8352,112.6955,112.186,110.9835
USD/JPY,17/02/2017,112.93,112.8428,112.6554,112.5056,111.999,110.7916
USD/JPY,16/02/2017,113.6,113.5147,113.3272,113.1789,112.6691,111.4355
USD/JPY,15/02/2017,114.59,114.5024,114.3104,114.1665,113.653,112.4052
USD/JPY,14/02/2017,113.35,113.2659,113.073,112.9378,112.426,111.2351
USD/JPY,13/02/2017,113.75,113.6609,113.4558,113.3239,112.809,111.6029
USD/JPY,10/2/2017,113.5,113.4163,113.2312,113.0828,112.5908,111.4018
USD/JPY,9/2/2017,112.43,112.3476,112.1718,112.0285,111.5461,110.398
USD/JPY,8/2/2017,112.22,112.1337,111.9543,111.8236,111.34,110.1563
USD/JPY,7/2/2017,112.47,112.3823,112.1996,112.0781,111.593,110.4233
USD/JPY,6/2/2017,112.45,112.3606,112.172,112.0508,111.557,110.3706
USD/JPY,3/2/2017,113.15,113.064,112.8867,112.7488,112.2474,111.0379
USD/JPY,2/2/2017,112.45,112.3703,112.1907,112.0506,111.55,110.3579
USD/JPY,1/2/2017,113.13,113.0444,112.8601,112.6876,112.1782,110.9565
USD/JPY,31/01/2017,113.89,113.8026,113.6122,113.4715,112.94,111.7123
USD/JPY,30/01/2017,114.49,114.3985,114.1908,114.0392,113.5037,112.264
USD/JPY,27/01/2017,115,114.9045,114.7782,114.5507,113.9921,112.7354
USD/JPY,25/01/2017,113.62,113.5224,113.4183,113.1764,112.6467,111.4048
