Date,1MUSD,2MUSD,3MUSD,6MUSD,12MUSD,1MJPY,2MJPY,3MJPY,6MJPY,12MJPY
19.07.2016,0.4853,0.5767,0.6971,1.0073,1.3289,-0.06464,-0.03314,-0.03171,-0.0295,0.06286
18.07.2016,0.48655,0.57495,0.6956,1.0028,1.3264,-0.07929,-0.04279,-0.03971,-0.03379,0.06393
15.07.2016,0.4833,0.5705,0.68785,0.9938,1.30825,-0.08786,-0.0485,-0.04543,-0.03521,0.06107
14.07.2016,0.4821,0.56425,0.6791,0.98335,1.298,-0.07286,-0.04607,-0.03793,-0.03343,0.055
13.07.2016,0.48135,0.56325,0.6801,0.9801,1.2934,-0.07143,-0.0435,-0.039,-0.03207,0.05679
12.07.2016,0.47935,0.56275,0.67335,0.966,1.2845,-0.06214,-0.03764,-0.03186,-0.02671,0.05464
11.07.2016,0.47785,0.56145,0.6691,0.9514,1.2695,-0.06643,-0.03943,-0.03421,-0.032,0.05036
08.07.2016,0.4758,0.5594,0.6671,0.9374,1.253,-0.08357,-0.04443,-0.03386,-0.03543,0.05479
07.07.2016,0.4743,0.55525,0.6646,0.9349,1.2465,-0.05286,-0.03086,-0.0285,-0.02536,0.0625
06.07.2016,0.47255,0.55425,0.6611,0.92415,1.2305,-0.06,-0.03014,-0.02743,-0.02279,0.06686
05.07.2016,0.4703,0.55025,0.6571,0.9274,1.23375,-0.05614,-0.02657,-0.02314,-0.01929,0.07036
04.07.2016,0.46955,0.55,0.65635,0.92815,1.235,-0.04714,-0.02229,-0.021,-0.01536,0.07071
01.07.2016,0.46755,0.5475,0.65335,0.92365,1.225,-0.04786,-0.03371,-0.02386,-0.01107,0.07
30.06.2016,0.46505,0.549,0.6541,0.92415,1.23025,-0.05214,-0.02657,-0.02243,-0.0095,0.07536
29.06.2016,0.46655,0.542,0.6461,0.91365,1.21625,-0.054,-0.037,-0.02679,-0.0185,0.07221
28.06.2016,0.4603,0.53365,0.6311,0.89815,1.20475,-0.06471,-0.04629,-0.02964,-0.01421,0.069
27.06.2016,0.4588,0.5294,0.6271,0.88685,1.1957,-0.07757,-0.05486,-0.03393,-0.00957,0.07293
24.06.2016,0.4493,0.5244,0.6236,0.8941,1.2052,-0.06757,-0.042,-0.02929,-0.01171,0.07507
23.06.2016,0.4533,0.53315,0.6401,0.9289,1.24975,-0.06543,-0.03843,-0.025,-0.0035,0.08729
22.06.2016,0.45205,0.53265,0.6401,0.92965,1.251,-0.07614,-0.04443,-0.03086,-0.00829,0.08543
21.06.2016,0.4508,0.5339,0.64185,0.93115,1.2525,-0.069,-0.04443,-0.03371,-0.01007,0.08329
20.06.2016,0.44805,0.5362,0.6465,0.93065,1.2515,-0.07471,-0.043,-0.03086,-0.00971,0.08471
17.06.2016,0.4478,0.53575,0.6444,0.92465,1.24075,-0.07614,-0.04871,-0.03229,-0.00721,0.08471
16.06.2016,0.44805,0.53375,0.6466,0.9246,1.2385,-0.098,-0.05029,-0.033,-0.009,0.079
15.06.2016,0.44605,0.53815,0.65635,0.9429,1.26525,-0.098,-0.05671,-0.041,-0.01829,0.07007
14.06.2016,0.4423,0.53805,0.6548,0.9339,1.25325,-0.08943,-0.05671,-0.041,-0.01514,0.07693
13.06.2016,0.44205,0.5372,0.6525,0.9364,1.25925,-0.09943,-0.05814,-0.04064,-0.01657,0.07586
10.06.2016,0.44655,0.5397,0.6556,0.94415,1.2735,-0.10271,-0.05886,-0.04036,-0.01629,0.07543
09.06.2016,0.44705,0.54015,0.65605,0.9439,1.27425,-0.08914,-0.04957,-0.035,-0.01057,0.08329
08.06.2016,0.4453,0.5373,0.658,0.947,1.27835,-0.07557,-0.046,-0.03271,-0.00843,0.08686
07.06.2016,0.4458,0.5361,0.6566,0.9489,1.2851,-0.06843,-0.04743,-0.03271,-0.00879,0.08543
06.06.2016,0.44705,0.537,0.66065,0.9542,1.2856,-0.06771,-0.041,-0.02986,-0.00879,0.08614
03.06.2016,0.4648,0.5598,0.68215,0.9857,1.3314,-0.06343,-0.04243,-0.027,-0.007,0.08971
02.06.2016,0.46305,0.55575,0.6801,0.9839,1.3324,-0.08057,-0.051,-0.03129,-0.00843,0.08829
01.06.2016,0.46955,0.5646,0.6813,0.9854,1.3284,-0.06343,-0.04714,-0.03029,-0.00829,0.08857
31.05.2016,0.46885,0.56815,0.6858,0.9931,1.3374,-0.05343,-0.04,-0.02243,-0.00507,0.08857
27.05.2016,0.45665,0.55795,0.67305,0.9781,1.3167,-0.04914,-0.04286,-0.02493,-0.00329,0.09143
26.05.2016,0.45445,0.55735,0.67405,0.9771,1.3207,-0.04243,-0.04243,-0.0245,-0.00143,0.09286
25.05.2016,0.4497,0.5531,0.66655,0.9756,1.3227,-0.03957,-0.03957,-0.02129,0.00143,0.09429
24.05.2016,0.4442,0.5461,0.6653,0.96815,1.31235,-0.03814,-0.03957,-0.02414,0.00179,0.09429
23.05.2016,0.446,0.5469,0.6623,0.9579,1.303,-0.05029,-0.041,-0.02414,0,0.09643
20.05.2016,0.44325,0.5439,0.6613,0.9554,1.302,-0.04314,-0.04071,-0.02471,0.00157,0.09529
19.05.2016,0.443,0.5414,0.6539,0.9571,1.2985,-0.04171,-0.03214,-0.02079,0.00457,0.09886
18.05.2016,0.43845,0.5234,0.6356,0.93085,1.26965,-0.04814,-0.03786,-0.02507,0.0005,0.09279
17.05.2016,0.4387,0.5209,0.6251,0.9116,1.24235,-0.046,-0.04,-0.02757,-0.00129,0.08921
16.05.2016,0.4362,0.5194,0.6261,0.9064,1.23265,-0.05386,-0.04571,-0.03114,-0.00343,0.08743
13.05.2016,0.43395,0.5164,0.6276,0.9069,1.2289,-0.05357,-0.042,-0.02993,-0.00329,0.08829
12.05.2016,0.43445,0.5164,0.6261,0.90665,1.2269,-0.055,-0.03343,-0.02957,-0.00186,0.08686
11.05.2016,0.43465,0.5174,0.6266,0.9049,1.22515,-0.05029,-0.03271,-0.02757,-0.00143,0.09107
10.05.2016,0.4373,0.519,0.6281,0.9049,1.2244,-0.04743,-0.03414,-0.02971,-0.00286,0.08971
09.05.2016,0.43865,0.519,0.6296,0.9054,1.22715,-0.04314,-0.032,-0.02471,0.00407,0.09471
05.05.2016,0.43715,0.52065,0.6318,0.9083,1.2303,-0.051,-0.03343,-0.02257,0.00621,0.10114
04.05.2016,0.4359,0.5219,0.6341,0.9071,1.23005,-0.051,-0.03343,-0.02257,0.00621,0.10114
03.05.2016,0.4359,0.522,0.6329,0.90715,1.2318,-0.05114,-0.03343,-0.02257,0.00621,0.101
29.04.2016,0.43575,0.523,0.6366,0.90415,1.2295,-0.04971,-0.032,-0.02257,0.00586,0.10064
28.04.2016,0.4388,0.5243,0.6366,0.90465,1.23,-0.04543,-0.032,-0.02257,0.00586,0.10064
27.04.2016,0.4352,0.52425,0.63835,0.9139,1.2441,-0.05957,-0.047,-0.0335,-0.00786,0.08043
26.04.2016,0.4377,0.5225,0.63435,0.9119,1.2426,-0.066,-0.042,-0.03864,-0.01143,0.07579
25.04.2016,0.43695,0.523,0.63385,0.9104,1.23885,-0.06557,-0.04343,-0.04243,-0.01943,0.07257
22.04.2016,0.43645,0.523,0.63585,0.90865,1.23635,-0.06271,-0.03593,-0.03886,-0.02086,0.07186
21.04.2016,0.43885,0.52575,0.6381,0.91315,1.23935,-0.05986,-0.03486,-0.02793,-0.00443,0.08971
20.04.2016,0.44125,0.5275,0.6351,0.90415,1.2248,-0.06057,-0.032,-0.02743,-0.00407,0.0915
19.04.2016,0.44115,0.5265,0.63485,0.90365,1.2247,-0.05486,-0.02914,-0.02457,0.00157,0.09643
18.04.2016,0.43875,0.5255,0.63435,0.9009,1.2183,-0.05057,-0.027,-0.02171,0.01136,0.1
15.04.2016,0.43625,0.52375,0.6331,0.9019,1.22125,-0.04771,-0.01843,-0.01414,0.01764,0.10514
14.04.2016,0.43625,0.52275,0.63285,0.9024,1.2208,-0.04629,-0.01929,-0.01414,0.02014,0.10514
13.04.2016,0.43275,0.51985,0.62835,0.89915,1.21755,-0.052,-0.02071,-0.012,0.01957,0.10371
12.04.2016,0.43715,0.52075,0.6296,0.89415,1.20905,-0.04486,-0.01786,-0.01057,0.01886,0.10514
11.04.2016,0.4359,0.521,0.62985,0.8964,1.20755,-0.05629,-0.03071,-0.01629,0.01536,0.10257
08.04.2016,0.4347,0.5197,0.6308,0.8949,1.20455,-0.052,-0.02614,-0.01171,0.01907,0.10129
07.04.2016,0.43645,0.5197,0.6288,0.89465,1.20555,-0.06129,-0.02971,-0.00957,0.01871,0.10414
06.04.2016,0.439,0.5225,0.6306,0.8972,1.2116,-0.06071,-0.023,-0.006,0.01943,0.10557
05.04.2016,0.4385,0.52305,0.6266,0.8919,1.2053,-0.05357,-0.01014,-0.00314,0.02264,0.10557
04.04.2016,0.4402,0.5225,0.6301,0.9041,1.2215,-0.06571,-0.01014,-0.00457,0.02264,0.10286
01.04.2016,0.43735,0.521,0.6291,0.9011,1.2134,-0.07714,-0.023,-0.00443,0.02171,0.10443
31.03.2016,0.43725,0.51975,0.6286,0.8997,1.2104,-0.06314,-0.013,-0.00429,0.0235,0.10314
30.03.2016,0.434,0.5155,0.6251,0.8989,1.21415,-0.06743,-0.01871,-0.00429,0.0235,0.10457
29.03.2016,0.4329,0.5194,0.63085,0.9139,1.23865,-0.08529,-0.02086,-0.005,0.02293,0.107
24.03.2016,0.435,0.5195,0.6286,0.9109,1.23115,-0.07514,-0.015,-0.00557,0.02343,0.11229
23.03.2016,0.433,0.521,0.6301,0.9131,1.2374,-0.068,-0.01643,-0.00557,0.02307,0.11371
22.03.2016,0.4315,0.5197,0.62835,0.9049,1.2244,-0.07414,-0.02714,-0.007,0.02043,0.11071
21.03.2016,0.4318,0.5192,0.6246,0.89815,1.21365,-0.08271,-0.03,-0.01129,0.019,0.11071
18.03.2016,0.4283,0.5142,0.6243,0.8912,1.21145,-0.07129,-0.02643,-0.00671,0.01929,0.10971
17.03.2016,0.4321,0.5154,0.6234,0.8883,1.2022,-0.05843,-0.01971,-0.00743,0.02071,0.11614
16.03.2016,0.4399,0.524,0.639,0.9174,1.2447,-0.067,-0.02257,-0.00314,0.02107,0.114
15.03.2016,0.44125,0.52495,0.64195,0.9123,1.237,-0.06057,-0.01843,-0.00171,0.02321,0.11614
14.03.2016,0.4413,0.5235,0.63955,0.9104,1.2312,-0.05843,-0.02129,-0.00329,0.01586,0.10786
11.03.2016,0.4362,0.5204,0.63385,0.9055,1.2245,-0.02843,-0.01271,0.001,0.01407,0.10357
10.03.2016,0.4381,0.5206,0.63235,0.9005,1.211,-0.02843,-0.01271,0.001,0.01121,0.10286
09.03.2016,0.438,0.521,0.6346,0.8984,1.209,-0.03443,-0.01843,-0.00329,0.00729,0.10014
08.03.2016,0.44185,0.52295,0.63515,0.8977,1.207,-0.038,-0.02414,-0.00757,0.00721,0.09686
07.03.2016,0.4405,0.5255,0.6361,0.90065,1.21225,-0.04229,-0.02543,-0.01029,0.00364,0.09543
04.03.2016,0.438,0.52325,0.6335,0.89205,1.194,-0.04657,-0.02514,-0.01,0.00329,0.09686
03.03.2016,0.4405,0.52175,0.6356,0.8949,1.20045,-0.04657,-0.02657,-0.01,0.00221,0.09614
02.03.2016,0.4376,0.5201,0.63485,0.889,1.1955,-0.04871,-0.02443,-0.005,-0.001,0.08971
01.03.2016,0.43525,0.5175,0.6316,0.88265,1.179,-0.05157,-0.02586,-0.00571,-0.00629,0.07936
29.02.2016,0.4405,0.52175,0.6331,0.8859,1.17875,-0.053,-0.02729,-0.00714,-0.00629,0.07936
26.02.2016,0.4385,0.523,0.6351,0.88065,1.161,-0.05257,-0.02343,-0.00757,-0.00407,0.08386
25.02.2016,0.4385,0.521,0.6356,0.88045,1.1602,-0.04186,-0.02486,-0.00657,-0.00064,0.08814
24.02.2016,0.4338,0.5206,0.6346,0.8783,1.15475,-0.04186,-0.01914,-0.00229,0.00043,0.08886
23.02.2016,0.4358,0.5213,0.6291,0.88105,1.157,-0.04329,-0.02629,-0.008,-0.00029,0.081
22.02.2016,0.4335,0.51975,0.6246,0.88155,1.1585,-0.03971,-0.022,-0.00657,-0.001,0.078
19.02.2016,0.4335,0.5172,0.6182,0.8679,1.13975,-0.03757,-0.02057,-0.00443,0.00043,0.07871
18.02.2016,0.432,0.51895,0.6182,0.8704,1.142,-0.034,-0.01629,0.00129,0.01079,0.08657
17.02.2016,0.43005,0.51675,0.6194,0.8666,1.13465,-0.03329,-0.01129,0.00414,0.02243,0.09314
16.02.2016,0.4295,0.51605,0.6182,0.86585,1.13215,-0.01757,-0.00057,0.014,0.02279,0.09386
15.02.2016,0.42925,0.5158,0.6182,0.8636,1.12825,-0.01343,0.00429,0.01757,0.02757,0.09829
12.02.2016,0.4305,0.51605,0.6182,0.85785,1.1156,-0.01414,0.00143,0.01186,0.02471,0.09614
11.02.2016,0.427,0.5128,0.6172,0.85835,1.117,-0.01129,0.00071,0.01686,0.03271,0.10214
10.02.2016,0.4265,0.51475,0.6176,0.8655,1.13355,-0.002,0.01214,0.02543,0.03271,0.10357
09.02.2016,0.4285,0.51555,0.6205,0.8659,1.13055,-0.00771,-0.00143,0.01686,0.03164,0.09929
08.02.2016,0.42925,0.518,0.621,0.8706,1.13995,-0.00557,0.01429,0.03043,0.037,0.10543
05.02.2016,0.4289,0.52095,0.6197,0.8672,1.1355,-0.00271,0.01214,0.03057,0.03786,0.10643
04.02.2016,0.4277,0.51675,0.6202,0.8649,1.1285,0.00729,0.01571,0.03843,0.04429,0.11786
03.02.2016,0.4285,0.52085,0.6206,0.86265,1.1304,0.01729,0.02857,0.04271,0.05,0.12571
02.02.2016,0.4285,0.5196,0.6192,0.86485,1.13785,0.026,0.03429,0.04271,0.04929,0.12857
01.02.2016,0.427,0.5241,0.6186,0.865,1.14025,0.02314,0.03,0.03986,0.04571,0.12257
29.01.2016,0.425,0.5206,0.6126,0.86025,1.13975,0.02143,0.03,0.04771,0.06143,0.15257
28.01.2016,0.4262,0.5234,0.6156,0.86575,1.15105,0.04857,0.06586,0.08214,0.11229,0.21757
27.01.2016,0.428,0.5215,0.6181,0.865,1.15045,0.05143,0.06729,0.08214,0.11229,0.21829
26.01.2016,0.4306,0.5256,0.6211,0.86425,1.1512,0.04857,0.06586,0.07929,0.11229,0.21829
25.01.2016,0.4306,0.5223,0.6213,0.8657,1.1529,0.04857,0.07014,0.08071,0.113,0.21829
22.01.2016,0.4255,0.5185,0.6191,0.865,1.15595,0.04857,0.06514,0.078,0.11371,0.22114
21.01.2016,0.4265,0.5168,0.6186,0.85775,1.1437,0.04857,0.06586,0.07943,0.11514,0.22114
20.01.2016,0.4253,0.5148,0.6213,0.85325,1.14045,0.04857,0.06514,0.078,0.113,0.22114
19.01.2016,0.425,0.5138,0.6243,0.85775,1.15045,0.04857,0.06514,0.07943,0.113,0.22114
18.01.2016,0.426,0.5133,0.6238,0.85325,1.1463,0.04857,0.06514,0.08229,0.113,0.22114
15.01.2016,0.4255,0.5133,0.6196,0.84905,1.1451,0.04857,0.06514,0.08229,0.113,0.22471
14.01.2016,0.4255,0.514,0.6211,0.8573,1.1586,0.04857,0.06514,0.08229,0.113,0.22329
13.01.2016,0.4255,0.5125,0.622,0.8597,1.1631,0.04929,0.06586,0.08229,0.113,0.22471
12.01.2016,0.4245,0.51505,0.6236,0.8548,1.1561,0.04786,0.06514,0.08086,0.113,0.22329
11.01.2016,0.424,0.51455,0.6221,0.8513,1.1536,0.04857,0.06586,0.08229,0.11371,0.224
08.01.2016,0.4238,0.51495,0.6211,0.8508,1.1551,0.04857,0.06643,0.08143,0.115,0.22214
07.01.2016,0.4235,0.51115,0.61685,0.8448,1.1471,0.04857,0.06643,0.08286,0.115,0.22357
06.01.2016,0.4235,0.5166,0.6201,0.8513,1.16535,0.04929,0.06786,0.08286,0.11571,0.22357
05.01.2016,0.422,0.5148,0.6171,0.8512,1.1731,0.04929,0.07071,0.08286,0.11929,0.22714
04.01.2016,0.4225,0.5104,0.6117,0.84225,1.16925,0.04929,0.07214,0.08286,0.11929,0.22714
31.12.2015,0.4295,0.5149,0.6127,0.84615,1.178,0.04929,0.07357,0.08286,0.11929,0.22286
30.12.2015,0.4275,0.5149,0.6122,0.8444,1.17475,0.05071,0.07214,0.08143,0.11929,0.22429
29.12.2015,0.4239,0.5104,0.6067,0.8334,1.1595,0.05071,0.07214,0.07714,0.11786,0.22143
24.12.2015,0.4219,0.5128,0.6031,0.8273,1.1475,0.05,0.07143,0.07714,0.11443,0.22286
23.12.2015,0.4216,0.5138,0.6031,0.8275,1.144,0.05286,0.06857,0.08143,0.11657,0.22143
22.12.2015,0.4175,0.5097,0.59435,0.8195,1.131,0.05229,0.07157,0.08,0.11443,0.22143
21.12.2015,0.4195,0.5052,0.5931,0.8115,1.12575,0.04871,0.06929,0.07857,0.11514,0.22143
18.12.2015,0.413,0.4966,0.5855,0.807,1.11425,0.04214,0.06943,0.083,0.11657,0.22143
17.12.2015,0.4021,0.483,0.5695,0.795,1.109,0.04,0.06586,0.08157,0.11643,0.22143
16.12.2015,0.36,0.4405,0.5325,0.7699,1.0835,0.03714,0.06143,0.08,0.11643,0.22143
15.12.2015,0.3505,0.43675,0.52575,0.755,1.0735,0.03357,0.05929,0.07929,0.11714,0.22214
14.12.2015,0.3445,0.43,0.51775,0.7485,1.06425,0.03357,0.055,0.075,0.11714,0.22214
11.12.2015,0.3305,0.424,0.512,0.7465,1.06675,0.03571,0.055,0.07643,0.11714,0.22286
10.12.2015,0.317,0.4129,0.502,0.7359,1.0547,0.04143,0.06357,0.07786,0.11714,0.22286
09.12.2015,0.3005,0.4014,0.492,0.72965,1.05245,0.03857,0.06357,0.07929,0.11714,0.22286
08.12.2015,0.2931,0.39,0.4865,0.72115,1.04495,0.04143,0.06357,0.07929,0.11714,0.22286
07.12.2015,0.287,0.3813,0.477,0.71215,1.0402,0.05086,0.065,0.07643,0.11714,0.22429
04.12.2015,0.2755,0.3607,0.462,0.6924,1.0177,0.03857,0.05929,0.08071,0.11714,0.22214
03.12.2015,0.2686,0.3535,0.452,0.68465,1.0112,0.03857,0.05643,0.07857,0.11714,0.22214
02.12.2015,0.251,0.3374,0.436,0.66945,0.9896,0.03429,0.05643,0.07857,0.11571,0.22214
01.12.2015,0.24375,0.32975,0.4222,0.6634,0.98435,0.03429,0.05357,0.07286,0.11571,0.22214
30.11.2015,0.243,0.328,0.4162,0.6599,0.9806,0.03786,0.05429,0.07357,0.11643,0.22257
27.11.2015,0.24375,0.325,0.4142,0.6539,0.97385,0.03929,0.05429,0.07357,0.11929,0.22257
26.11.2015,0.23275,0.325,0.4117,0.6549,0.9776,0.04357,0.05429,0.07357,0.11786,0.22257
25.11.2015,0.2315,0.318,0.4067,0.64865,0.97335,0.04357,0.05429,0.07357,0.11929,0.22257
24.11.2015,0.225,0.311,0.4023,0.64075,0.9666,0.04357,0.055,0.07357,0.11929,0.22257
23.11.2015,0.221,0.303,0.3932,0.63315,0.96135,0.04357,0.05357,0.07357,0.11929,0.22257
20.11.2015,0.2115,0.2955,0.3821,0.61865,0.94735,0.04214,0.05357,0.07357,0.11929,0.22257
19.11.2015,0.21325,0.2915,0.3776,0.61175,0.94135,0.04286,0.055,0.07357,0.11929,0.22257
18.11.2015,0.20675,0.2845,0.3696,0.606,0.93585,0.04143,0.05071,0.07357,0.11929,0.22257
17.11.2015,0.2025,0.2825,0.3671,0.60175,0.93085,0.04143,0.05071,0.07357,0.12071,0.22471
16.11.2015,0.19925,0.282,0.3641,0.60275,0.93235,0.04143,0.05071,0.07357,0.11929,0.22471
13.11.2015,0.19725,0.282,0.3636,0.60375,0.9361,0.04143,0.05071,0.07357,0.12071,0.22614
12.11.2015,0.197,0.2805,0.3616,0.6005,0.9326,0.04143,0.05214,0.075,0.12014,0.22614
11.11.2015,0.19575,0.2785,0.3591,0.595,0.92835,0.045,0.05643,0.075,0.11929,0.22757
10.11.2015,0.1955,0.276,0.3561,0.59175,0.92485,0.04143,0.06514,0.07929,0.12014,0.22829
09.11.2015,0.197,0.2725,0.3556,0.595,0.93385,0.05014,0.05071,0.07214,0.11357,0.22043
06.11.2015,0.1945,0.26,0.3414,0.5708,0.90115,0.04929,0.05714,0.07857,0.11714,0.224
05.11.2015,0.19475,0.261,0.3439,0.5707,0.90065,0.04943,0.05429,0.07786,0.12,0.22543
04.11.2015,0.1932,0.25475,0.3366,0.56065,0.88615,0.04943,0.05929,0.08143,0.12157,0.22614
03.11.2015,0.1922,0.25575,0.3336,0.5574,0.8824,0.04943,0.06071,0.08143,0.12157,0.22614
02.11.2015,0.19,0.25375,0.3341,0.55615,0.87465,0.04943,0.06214,0.08143,0.12157,0.22614
30.10.2015,0.192,0.25305,0.3341,0.55165,0.8684,0.04943,0.06214,0.08143,0.12157,0.22614
29.10.2015,0.193,0.2535,0.3289,0.5489,0.8629,0.04943,0.06643,0.08286,0.12157,0.22757
28.10.2015,0.1883,0.24625,0.3219,0.53365,0.83615,0.04943,0.06643,0.08214,0.12086,0.22757
27.10.2015,0.19075,0.2493,0.3239,0.53465,0.8384,0.04,0.06786,0.08214,0.12086,0.22757
26.10.2015,0.19355,0.24935,0.32315,0.53165,0.83815,0.04,0.06286,0.07786,0.12514,0.23471
23.10.2015,0.1935,0.2498,0.3229,0.5269,0.8319,0.04,0.06286,0.07786,0.12514,0.23757
22.10.2015,0.19695,0.253,0.3199,0.5284,0.83415,0.04714,0.06286,0.08071,0.12514,0.24043
21.10.2015,0.1948,0.251,0.3164,0.5269,0.8314,0.04714,0.06286,0.08071,0.12514,0.239
20.10.2015,0.1965,0.251,0.3204,0.5244,0.82815,0.04571,0.06286,0.07929,0.12514,0.23757
19.10.2015,0.196,0.2495,0.31665,0.5179,0.82615,0.04357,0.06286,0.07786,0.12514,0.23757
16.10.2015,0.19425,0.2495,0.31715,0.5184,0.82565,0.04429,0.06357,0.07929,0.12514,0.239
15.10.2015,0.19675,0.24975,0.31515,0.5159,0.8164,0.04429,0.06357,0.07929,0.12514,0.239
14.10.2015,0.199,0.2516,0.31705,0.52015,0.8289,0.04429,0.06571,0.08514,0.12514,0.239
13.10.2015,0.19575,0.2495,0.3205,0.5245,0.835,0.04429,0.06714,0.08514,0.12514,0.239
12.10.2015,0.19325,0.25025,0.32075,0.52625,0.8395,0.03929,0.06357,0.07929,0.12371,0.239
09.10.2015,0.19685,0.2501,0.3206,0.52825,0.84475,0.04,0.06571,0.08214,0.12371,0.239
08.10.2015,0.19545,0.2484,0.3196,0.5266,0.84085,0.04,0.06571,0.08071,0.12371,0.239
07.10.2015,0.19605,0.251,0.3186,0.5266,0.83985,0.04643,0.06857,0.08371,0.12371,0.24043
06.10.2015,0.1941,0.2498,0.318,0.525,0.83635,0.03714,0.06286,0.08157,0.123,0.23471
05.10.2015,0.19375,0.2565,0.3232,0.52325,0.8306,0.03714,0.06214,0.08071,0.123,0.23614
02.10.2015,0.1947,0.2604,0.3271,0.5345,0.8521,0.03714,0.06214,0.08157,0.123,0.23614
01.10.2015,0.194,0.2594,0.324,0.531,0.84735,0.03786,0.06429,0.08357,0.12514,0.23971
30.09.2015,0.193,0.2595,0.325,0.534,0.8511,0.03857,0.065,0.08443,0.12514,0.24186
29.09.2015,0.193,0.259,0.3255,0.5346,0.85235,0.04657,0.07157,0.07714,0.12514,0.24186
28.09.2015,0.1936,0.2591,0.3266,0.5331,0.85485,0.03143,0.06286,0.08371,0.12357,0.24186
25.09.2015,0.1943,0.2598,0.3261,0.5361,0.86085,0.02929,0.06286,0.08357,0.11929,0.23757
24.09.2015,0.1943,0.2576,0.3264,0.52975,0.84685,0.02929,0.06286,0.08371,0.11786,0.23471
23.09.2015,0.1939,0.25675,0.3255,0.5268,0.8458,0.02929,0.06429,0.07786,0.11929,0.23257
22.09.2015,0.1956,0.25475,0.3265,0.52725,0.84155,0.02929,0.06429,0.07786,0.11929,0.23257
21.09.2015,0.195,0.2554,0.326,0.5255,0.8388,0.02929,0.06429,0.07786,0.11929,0.23257
18.09.2015,0.1958,0.254,0.3192,0.5264,0.82455,0.02929,0.06429,0.07786,0.12014,0.23114
17.09.2015,0.216,0.27925,0.3451,0.5545,0.8708,0.03071,0.06571,0.07929,0.12071,0.23471
16.09.2015,0.2128,0.2765,0.3396,0.5495,0.86655,0.04143,0.07214,0.08143,0.12286,0.23543
15.09.2015,0.20725,0.27145,0.33425,0.54,0.85455,0.04943,0.07357,0.08357,0.12586,0.23686
14.09.2015,0.209,0.27395,0.3355,0.54175,0.85455,0.04943,0.07357,0.08357,0.12586,0.23543
11.09.2015,0.20655,0.27125,0.3372,0.5407,0.85555,0.053,0.07714,0.08714,0.12586,0.23829
10.09.2015,0.20635,0.272,0.336,0.5405,0.8548,0.053,0.07714,0.08714,0.128,0.239
09.09.2015,0.204,0.26855,0.333,0.539,0.85455,0.053,0.07714,0.08714,0.12943,0.23829
08.09.2015,0.203,0.26855,0.332,0.538,0.8568,0.053,0.07714,0.08714,0.13086,0.24114
07.09.2015,0.2027,0.269,0.333,0.54175,0.86005,0.053,0.07714,0.08714,0.13086,0.24257
04.09.2015,0.19925,0.26825,0.332,0.5375,0.8503,0.05443,0.07786,0.09071,0.13086,0.24257
03.09.2015,0.2043,0.272,0.3335,0.539,0.85355,0.05443,0.08071,0.09214,0.13086,0.24257
02.09.2015,0.2028,0.271,0.3325,0.53925,0.8543,0.05443,0.07714,0.08929,0.13086,0.24114
01.09.2015,0.2012,0.272,0.334,0.54275,0.85555,0.05657,0.07929,0.08929,0.13086,0.24114
28.08.2015,0.19855,0.26625,0.329,0.53425,0.8433,0.053,0.07786,0.08929,0.13086,0.23971
27.08.2015,0.197,0.2653,0.3244,0.535,0.8418,0.05514,0.08357,0.09071,0.13157,0.24043
26.08.2015,0.198,0.2651,0.3252,0.5285,0.83105,0.053,0.07929,0.08714,0.13157,0.239
25.08.2015,0.19775,0.2621,0.327,0.5228,0.82735,0.053,0.07929,0.08786,0.13157,0.24186
24.08.2015,0.1994,0.2664,0.3316,0.52455,0.83335,0.053,0.07714,0.08786,0.13157,0.24329
21.08.2015,0.1994,0.2674,0.3291,0.5298,0.84785,0.05371,0.07857,0.08929,0.13229,0.24471
20.08.2015,0.2004,0.2684,0.3291,0.5328,0.8576,0.05371,0.07786,0.09214,0.13229,0.24614
19.08.2015,0.202,0.273,0.33335,0.53405,0.8496,0.05657,0.07786,0.09429,0.13229,0.239
18.08.2015,0.20275,0.2695,0.33285,0.5293,0.84435,0.05657,0.07786,0.09429,0.13229,0.24043
17.08.2015,0.2046,0.27,0.33285,0.5298,0.8491,0.05429,0.07786,0.09429,0.13371,0.24186
14.08.2015,0.1996,0.2657,0.32445,0.5249,0.8441,0.05429,0.07786,0.09429,0.13371,0.24329
13.08.2015,0.1976,0.2624,0.3205,0.5186,0.8349,0.05286,0.07786,0.09429,0.13371,0.24329
12.08.2015,0.194,0.2548,0.3093,0.5085,0.82215,0.05286,0.07786,0.09429,0.13371,0.24329
11.08.2015,0.19345,0.2575,0.31435,0.5183,0.8387,0.05286,0.07786,0.09429,0.13214,0.24329
10.08.2015,0.19255,0.2595,0.3142,0.5197,0.8467,0.05286,0.07786,0.09429,0.13071,0.24471
07.08.2015,0.19125,0.2554,0.3116,0.51005,0.83585,0.05786,0.08143,0.09643,0.13,0.24614
06.08.2015,0.1915,0.25375,0.3114,0.5091,0.8351,0.06,0.08357,0.09643,0.13,0.24614
05.08.2015,0.1935,0.2505,0.3109,0.50375,0.83185,0.05857,0.08357,0.09786,0.13143,0.24686
04.08.2015,0.19075,0.24145,0.3011,0.48585,0.8052,0.05714,0.085,0.095,0.13143,0.24686
03.08.2015,0.1905,0.24575,0.3037,0.4876,0.80885,0.05643,0.08357,0.095,0.13,0.24686
